Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Calisthenics duration (ms),Paced walking duration (ms)
2023-12-22,22,1685.7453333078065,1119.82196672597,2.0,2,0.39746509173598427,1.6634121859619477,0.2501575156369456,1771,,,,,,719139,,,
2023-12-23,11,1661.7901290974003,544.0019642191033,1.0,1,0.3754738016597817,1.2752852860643658,0.3297530887941556,928,,,,,,313751,,,
2023-12-24,1,1651.3598704641597,163.05721701062728,,,0.2931930846137559,0.7135220905501317,0.2615283118022613,364,,,,,,137242,,,
2023-12-25,13,1646.028352565703,621.9930304266165,,,0.44702812693251703,1.4197744602082423,0.28426990413289277,1060,,,,,,47018,,,
2023-12-26,75,1798.68455886395,3740.747836412213,13.0,13,0.5370920854622391,1.7759804058513264,0.30701149646352416,5493,,,,,,2630384,,,
2023-12-27,161,1931.5082635534538,9053.355016438149,55.0,54,0.5975434097795151,1.9406021854767934,0.2501575156369456,12849,,,,544796,,4283518,,,
2023-12-28,2,1643.2499642372127,77.09399800084051,,,0.2916099644314396,0.3411238793254253,0.28426990413289277,169,,,,,,,,,
2023-12-29,59,1793.556848482224,4181.185157738943,35.0,24,0.5551629810234634,2.4199890911347,0.2501575156369456,5397,,,,,,2316103,,,
2023-12-30,11,1690.8026644018375,644.9179999776119,2.0,1,0.374939346127019,2.0966128019457018,0.28426990413289277,953,,,,,,804723,,,
2023-12-31,8,1643.2499642372134,434.93507743105476,,,0.41645746881772105,1.8313071451789205,0.25953187824171625,707,,,,,,,,,
2024-01-01,87,1775.7342015135869,3793.5617104379226,5.0,5,0.5323641107465892,1.592286535247491,0.2501575156369456,5725,,,,,,2241998,,,
2024-01-02,1,1647.881714502296,75.0472546910837,,,0.3077683644924363,0.34112387736575717,0.2615283118022613,162,,,,,,78382,,,
2024-01-03,165,1873.875332700823,8455.148192680665,37.0,36,0.7366501766961271,1.9491610603887843,0.24885864065457838,11943,,,,,,3869082,,,
2024-01-04,8,1657.7397397883622,398.180229609585,,,0.30135809993873564,1.4042989481382975,0.2501575156369456,666,,,,,,245207,,,
2024-01-05,5,1643.2499642372131,315.8433317836135,,,0.781433959867348,1.473916778877523,0.2501575156369456,646,,,,,,,,,
2024-01-06,20,1648.622905637696,1052.053861458506,3.0,3,0.3543938839411996,2.250805845199661,0.2501575156369456,1708,,,,,,90925,,,
2024-01-07,14,1666.39084998265,748.5235651121559,2.0,2,0.3412498496117699,1.5341464541412078,0.31276229871001127,1195,,,,,,391597,,,
2024-01-08,4,1647.4809388877998,287.6787496282213,,,0.31961793571110686,0.9799666057921624,0.2501575156369456,495,,,,,,71599,,,
2024-01-09,128,1879.5601641024411,7006.092757909737,45.0,39,0.6458099208429537,1.927302259855588,0.24672570885946818,9663,,,,,,3909169,,,
2024-01-10,71,1827.453089595133,4500.024055727669,28.0,27,0.46986864479548357,2.25490375387565,0.27289910796757705,6125,,,,,,3097802,,,
2024-01-11,3,1664.3144945757358,148.04776607241055,,,0.3336690859027746,0.3411238793254253,0.3183822926288399,263,,,,,,356470,,,
2024-01-12,14,1672.7363944397773,705.208546337263,2.0,2,0.8484342096902106,1.6311731043107651,0.28426990413289277,1029,,,,,,498993,,,
2024-01-13,,1643.2499642372131,27.289910796757706,,,0.3411238500283891,0.3411238500283891,0.3411238500283891,79,,,,,,,,,
2024-01-14,3,1643.2499642372131,284.7941009610817,,,0.3334283084854047,0.5831793367934246,0.28426990413289277,572,,,,,,,,,
2024-01-15,80,1795.765799620881,4869.79356227382,34.0,34,0.5438769321408737,1.6243571810487367,0.2501575156369456,6825,,,,,,2578151,,,
2024-01-16,88,1839.016253535002,5737.941429817348,41.0,41,0.5608510272963886,1.7201474283275107,0.2501575156369456,8129,,,,,,3287930,,,
2024-01-17,131,1871.4509172910123,7032.876556839555,42.0,42,0.5239382012886857,1.7157420187363803,0.2501575156369456,9932,,,,,,3856599,,,
2024-01-18,111,1919.181854514013,6623.692029803931,42.0,42,0.6255011742541619,1.876460102292548,0.2615283118022613,9069,,,,,,4212265,199149,,
2024-01-19,71,1822.7464789649307,4353.293960790392,30.0,30,0.5091293944008176,1.7935223648437182,0.2501575156369456,6164,,,,,,2407620,275442,,
2024-01-20,3,1643.249964237213,212.62547237058874,,,0.5202848573829417,1.063272241097785,0.3411238690817058,428,,,,,,,,,
2024-01-21,27,1704.9552600263416,1542.1957623242588,8.0,8,0.3462041433658502,1.6881250824310525,0.2615283118022613,2186,,,,,,1043122,,,
2024-01-22,6,1652.1845586157692,253.9132247534097,,,0.33931173444732343,0.4887631491063045,0.2615283118022613,473,,,,,,151198,,,
2024-01-23,129,1916.2397177082828,6443.367376308254,44.0,44,0.6056794932916759,2.360285048650806,0.2615283118022613,8995,,,,713674,,3538415,139043,,
2024-01-24,127,1969.8199582711334,8124.4118220617,65.0,65,0.5467143960973101,2.092987423935644,0.2501575156369456,11008,,,,,,5526466,,,
2024-01-25,76,1784.0564324533234,4427.328501814901,25.0,25,0.47784909959989247,1.55501864482686,0.2501575156369456,6361,,,,,,2382836,,,
2024-01-26,1,1643.2499642372131,59.35555598294801,,,0.29726483545748444,0.3411238655533137,0.2501575156369456,152,,,,,,,,,
2024-01-27,1,1643.2499642372131,94.45767339477712,,,0.3130045481273944,0.34112387996931626,0.28426990413289277,231,,,,,,,,,
2024-01-28,4,1643.249964237213,236.73997616187307,,,0.33611803128483825,0.34112389327639675,0.2501575156369456,450,,,,,,,,,
2024-01-29,75,1792.5320180865338,4253.373751879825,22.0,22,0.6447028986105827,1.8310358102030602,0.25982951651665753,6184,,,,,,2152027,163632,,
2024-01-30,120,1858.5370055177373,7196.857015374811,40.0,40,0.5731091470292217,2.5729097247888566,0.24571683175907985,10166,,,,,,3642819,,,
2024-01-31,152,1963.917055736622,8832.230187709889,54.0,54,0.6718320371381542,1.8295994914849154,0.26123343412654554,12001,,,,,,4805851,267242,,
2024-02-01,95,1905.153884900025,5892.151143457083,43.0,43,0.5437551096684327,1.8369645504239271,0.24918876070583162,8269,,,,,,4432139,,,
2024-02-02,168,1932.8042254961583,8417.850822348877,29.0,29,0.5179169680480615,1.8492094472510372,0.24881358423407257,12478,,,,,,4900058,,,
2024-02-03,124,1919.56435607189,7528.776770273144,57.0,41,0.4501773087731847,2.646743705436744,0.24720418156000976,10063,,,,,,4543593,,,
2024-02-04,3,1665.650683203151,151.91574703575105,,,0.4046390991602117,0.5801382818463234,0.30735905835119826,283,,,,,,379082,,,
2024-02-05,121,1930.0897810432052,6178.716515880709,29.0,29,0.5843137942169164,1.707424896034816,0.2501575156369456,8993,,,,,,4532120,136626,,
2024-02-06,174,1797.0370296611584,7915.987782912339,28.0,27,0.6063539681686406,2.160884377666334,0.25345618961736516,11276,,,,,,2602501,,,
2024-02-07,79,1850.8911881792894,4923.812910385517,41.0,41,0.554518933189969,1.660164904869737,0.2615283118022613,6856,,,,,,3307587,90192,,
2024-02-08,61,1679.685779321451,3131.0607321975613,9.0,9,0.579119555667304,1.9198398273992041,0.2501575156369456,4612,,,,,,266575,153043,,
2024-02-09,94,1715.0897888377224,4198.431776422693,14.0,14,0.46724911791424745,1.5906818366634932,0.2501575156369456,6421,,,,,,989193,99051,,
2024-02-10,11,1673.6600938301603,560.9969364211729,2.0,2,0.6034793374943244,1.8529323117851508,0.28426990413289277,834,,,,,,512410,,,
2024-02-11,36,1729.5404418601922,2097.7859452630855,12.0,12,0.44424446651446803,2.0716390547931964,0.24890653450647554,3055,,,,,,1432872,,,
2024-02-12,128,1814.2088594977997,5868.14874393077,12.0,12,0.5289699907911072,1.9542109254127245,0.2615283118022613,8797,,,,,,2893059,,,
2024-02-13,105,1910.9784364725247,6852.92794005191,56.0,50,0.7248143040457171,2.187765442569233,0.2501575156369456,9448,,,,,,4474922,,,
2024-02-14,62,1772.3021136521543,3700.0433010037727,24.0,24,0.5556475434447135,1.535614430433076,0.2501575156369456,5345,,,,,,2183920,,,
2024-02-15,121,1857.3226205416454,6680.759289010149,44.0,44,0.5196362691434088,1.6462665329285695,0.2615283118022613,9580,,,,,,3120514,219576,,
2024-02-16,107,1857.645101090247,6469.600159558404,44.0,44,0.6573302436845357,1.6469140309059462,0.2501575156369456,9068,,,,,,3628157,,,
2024-02-17,1,1647.8001084305438,106.43065210735506,,,0.3270830590574757,0.3411238793254253,0.30701149646352416,218,,,,,,77001,,,
2024-02-18,1,1643.2499642372131,73.00051138132686,,,0.2943959826788199,0.3411238793254253,0.2501575156369456,194,,,,,,,,,
2024-02-19,7,1643.2499642372131,470.61841862442236,3.0,2,0.35402843276222806,1.816944273527019,0.34112385585023564,692,,,,,,,,,
2024-02-20,143,1969.1339930474956,8185.818557403359,53.0,53,0.6507900918190385,1.7098933353663281,0.2501575156369456,11525,,,,,,5514857,,,
2024-02-21,163,1854.7564698541605,9353.77191095598,53.0,53,0.532689002431011,1.8371972691680736,0.2501575156369456,13100,,,,,,3578576,,,
2024-02-22,150,1875.0609026790978,8033.325141404916,46.0,46,0.5587527072933477,1.7393943550775495,0.2501575156369456,11525,,,,,,3922882,,,
2024-02-23,163,1861.054268942699,8860.665494408457,43.0,43,0.6251671137399196,1.7807106841200793,0.2501575156369456,12715,,,,,,3685698,,,
2024-02-24,2,1651.3508293859713,155.55249154151892,,,0.32575973873894787,0.6805628149925588,0.2615283118022613,377,,,,,,137089,,,
2024-02-25,13,1683.6687299483492,666.2714173069877,2.0,2,0.3260664254711761,1.825516716842798,0.2615283118022613,1094,,,,80815,,597559,,,
2024-02-26,117,1856.3692424757637,6403.9588981690185,37.0,37,0.6826247161082513,1.7373995118343661,0.2501575156369456,9073,,,,,,3240506,160056,,
2024-02-27,122,1831.220703567486,6461.967223772599,37.0,37,0.5314169220239174,1.64228059014094,0.2501575156369456,9242,,,,,,3180984,,,
2024-02-28,96,1833.3408774834172,5306.664650601959,28.0,27,0.5193888247072418,2.010088468451654,0.2501575156369456,7502,,,,,,3216863,,,
2024-02-29,78,1873.532431101464,4965.043228250636,32.0,31,0.6150378529821657,1.9433337031087052,0.2556428707263926,6923,,,,,,3518277,159251,,
2024-03-01,5,1647.8051312517596,229.2352506927647,,,0.31777258995765173,0.6550434500463974,0.28426990413289277,463,,,,,,77086,,,
2024-03-02,22,1677.2261460845264,999.6612663027006,4.0,3,0.3287231940952215,1.8329003513019022,0.2501575156369456,1444,,,,,,574972,,,
2024-03-03,10,1643.2499642372131,374.1301661629465,1.0,1,0.4528159985491325,1.9583145811747036,0.2539572985846969,628,,,,,,,,,
2024-03-04,87,1873.2628573595432,6055.7640320862965,51.0,50,0.6443460537999224,1.8969381568821897,0.28426990413289277,8126,,,,,,3857942,,,
2024-03-05,85,1843.6499887726834,5315.4778062352325,40.0,40,0.6030974987820249,2.6549299681634952,0.2501575156369456,7325,,,,,,3391321,,,
2024-03-06,105,1931.0467737640463,6813.072541462841,54.0,54,0.5918576146655019,1.712105368294094,0.2615283118022613,9277,,,,,,4870317,,,
2024-03-07,129,1899.9532056194116,5669.627036890881,40.0,40,0.4906406292604107,1.7137331233215705,0.2501575156369456,8050,,,,889465,,2768967,272757,,
2024-03-08,,1643.2499642372131,17.73844201789251,,,0.2956407002982085,0.2956407002982085,0.2956407002982085,106,,,,,,,,,
2024-03-09,9,1664.814107500328,452.1874314266636,1.0,1,0.30692230040251145,1.5396852787672477,0.2501575156369456,708,,,,,,364925,,,
2024-03-10,28,1702.640673515449,1069.7585050035318,2.0,2,0.3846936093397011,1.4398403784201061,0.2501575156369456,1747,,,,167526,,825873,,,
2024-03-11,166,1977.0356652304476,8997.193279718784,47.0,47,0.5221843115632396,1.9562322449361713,0.2501575156369456,12577,,,,,,5301877,151466,,
2024-03-12,95,1832.195966206413,5795.0720893565485,30.0,30,0.5405873422954545,1.7190290636639471,0.2501575156369456,8072,,,,,,3192683,,,
2024-03-13,80,1784.1748428013302,4400.694553423598,18.0,18,0.5031403242332986,1.7562254408965443,0.2615283118022613,6332,,,,,,2384838,,,
2024-03-14,110,1732.8757181445987,5756.615683181244,27.0,27,0.6197668304525843,1.6648440297109375,0.2501575156369456,8272,,,,,,1516715,,,
2024-03-15,90,1812.073671069269,4711.719634999877,25.0,25,0.48344493476295963,1.5911744706091215,0.2501575156369456,6635,,,,,,2856963,,,
2024-03-16,146,1952.4418373927026,8380.779778652803,52.0,52,0.5660528706293503,1.7700885483075848,0.2501575156369456,11801,,,,,,5224126,,,
2024-03-17,102,1920.0211185430853,5707.070465714676,32.0,32,0.6442593062116139,1.7773934562379758,0.2601765237195942,8043,,,,,,4683732,,,
2024-03-18,89,1898.3443729970247,5704.942706348976,44.0,44,0.4672116926420827,1.554411050305589,0.277024044249071,7902,,,,,,3904318,180399,,
2024-03-19,108,1879.4012530429634,5897.895332516844,33.0,32,0.58444268854522,1.9940536714609942,0.2501575156369456,8379,,,,,,3986565,,,
2024-03-20,113,1843.001633031346,6366.174865584471,33.0,33,0.47869439759733196,1.7389268935379238,0.2501575156369456,8953,,,,,,3380352,,,
2024-03-21,109,1870.5573775207097,5950.988633371568,30.0,30,0.544348449203709,2.359149470468523,0.2501575156369456,8430,,,,,,3844450,,,
2024-03-22,116,1838.2031341658515,6759.0694936274385,41.0,41,0.5039515511287886,1.706132307004049,0.2606752747812574,9557,,,,,,2880470,183062,,
2024-03-23,,1643.2499642372134,91.17286525083333,,,0.3411238643197108,0.3411238793254253,0.34112385585023564,206,,,,,,,,,
2024-03-24,11,1665.2590120556902,553.0264316359239,1.0,1,0.3312987073774196,1.5891361504069397,0.26783419742317666,852,,,,,,372410,,,
2024-03-25,37,1754.6700800893207,2520.535123365626,19.0,17,0.35336414313497266,1.8346357461483271,0.2956407002982085,3624,,,,,,1885537,,,
2024-03-26,132,1950.56029064284,7478.9534704842235,44.0,44,0.5604063487740957,2.222469773881572,0.2501575156369456,10707,,,,,,4223994,426986,,
2024-03-27,112,1816.9976440315809,6360.483963892482,39.0,39,0.4365066624459164,1.647084600434084,0.2501575156369456,9124,,,,,,2766722,75891,,
2024-03-28,63,1805.1512146956177,3947.6150593842494,26.0,26,0.4391493388446347,1.592293389816023,0.2615283118022613,5791,,,,,,2737548,,,
2024-03-29,163,1914.1586185498854,9142.529801004523,51.0,51,0.47817793687666665,2.221441312041272,0.2501575156369456,12917,,,,,,4566141,,,
2024-03-30,6,1657.9176067514138,415.36954292491515,1.0,1,0.34234611423571515,1.8295181423397715,0.2501575156369456,655,,,,,,248217,,,
2024-03-31,219,2028.1456298066753,10860.284002685385,47.0,47,0.6656947603457373,1.8321793175446348,0.2501575156369456,15627,,,,,,6504797,,,
2024-04-01,59,1816.7578836149607,3702.3061756491093,26.0,26,0.4101609040660566,1.6097299958033493,0.2501575156369456,5199,,,,,,2728517,90354,,
2024-04-02,117,1903.0194238505792,6366.781633957393,38.0,38,0.5556298750243462,1.575545184667837,0.2501575156369456,9101,,,,,,4074091,140758,,
2024-04-03,186,2003.0070224256922,10371.757689019218,63.0,59,0.5945842158047447,2.4581807383747694,0.2501575156369456,14532,,,,,,5820600,87835,,
2024-04-04,65,1783.658329517097,4670.4835283764505,42.0,42,0.585493883430538,1.5486764511229154,0.2615283118022613,6673,,,,,,2376097,,,
2024-04-05,100,1868.950626390626,6163.498907035821,47.0,47,0.7199724167487295,1.739844982922165,0.27289910796757705,8559,,,,,,3819477,,,
2024-04-06,159,2032.3601992523115,8551.586834045665,47.0,47,0.5405441595231845,1.6927622927258912,0.2501575156369456,12130,,,,,,6579514,,,
2024-04-07,1,1643.2499642372131,57.99106044311012,,,0.3354384744014266,0.34112386000869754,0.3297530887941556,149,,,,,,,,,
2024-04-08,1,1643.249964237213,75.0472546910837,,,0.44043784475052555,0.5397518147507391,0.3411238746856229,162,,,,,,,,,
2024-04-09,9,1648.6109690508067,396.3859543229057,,,0.3444902077647663,0.7871478083135445,0.28426990413289277,659,,,,,,90723,,,
2024-04-10,23,1674.0572851667448,1196.1074804781213,5.0,5,0.34126667398308835,1.668590601911411,0.28426990413289277,1830,,,,,,521345,,,
2024-04-11,1,1643.249964237213,66.6806614445249,,,0.37407260498399036,0.8935197775456183,0.2615283118022613,159,,,,,,,,,
2024-04-12,101,1889.6320535335606,5884.120714138413,34.0,34,0.6290106683440245,1.5906410316441144,0.2501575156369456,8166,,,,,,4169464,,,
2024-04-13,3,1648.5720274133814,137.81872248515396,,,0.3427804072283974,0.5125838701714337,0.32332137242799486,263,,,,,,90064,,,
2024-04-14,,1643.2499642372131,9.551468778865196,,,0.28920831017382903,0.28920831017382903,0.28920831017382903,68,,,,,,,,,
2024-04-15,83,1833.686436599686,5008.633143159726,38.0,38,0.5829791267717076,1.5906807407128256,0.27289910796757705,7059,,,,,,3222711,,,
2024-04-16,118,1953.0048987866016,7282.601960515675,59.0,59,0.6412620023674678,1.8375417701142447,0.2480153030778013,10188,,,,,,5095828,63847,,
2024-04-17,108,1972.645657646152,7005.343762805581,57.0,57,0.5023906816931817,1.7493759117462473,0.2670292203887331,9720,,,,,,5574284,,,
2024-04-18,118,1875.6663304151823,7109.225766877876,49.0,49,0.45604011869141536,1.694196395175106,0.2501575156369456,10045,,,,,,3519921,180670,,
2024-04-19,90,1840.1899881106895,5930.619781512725,49.0,49,0.6047633282977242,1.8098592699976686,0.24935277611068726,8160,,,,,,3320990,,,
2024-04-20,,1643.2499642372131,169.41483808716632,,,0.32387475983343544,0.5348497184794982,0.27289910796757705,284,,,,,,,,,
2024-04-21,5,1662.6676001371168,327.5135101332946,,,0.3175788958161684,0.34112389327639675,0.2615283118022613,554,,,,,,328600,,,
2024-04-22,122,1887.0934140272643,6842.5401667518945,47.0,47,0.5860662511698516,1.7753436791908352,0.27289910796757705,9702,,,,,,3851166,120389,,
2024-04-23,148,1931.7407813500165,8210.445045120909,46.0,46,0.6184594047159188,1.8307508314207457,0.2501575156369456,11930,,,,,,4395953,212544,,
2024-04-24,157,1967.0746760137476,9194.914755087866,61.0,61,0.6287570498376993,1.9395867887393592,0.2501575156369456,12842,,,,,,4798840,294864,,
2024-04-25,171,1981.8337704872322,9576.76324880645,59.0,59,0.7360270541827287,1.8289897239535522,0.25522785218538874,13439,,,,,,5729774,,,
2024-04-26,104,1820.8820028199227,5858.034095903893,37.0,33,0.5063365037299495,2.1746697030873516,0.2501575156369456,8223,,,,,,2542384,180689,,
2024-04-27,158,2015.1705764347535,10080.931145149636,76.0,53,0.6410934095862396,2.63799108972416,0.27289910796757705,13525,,,,,,6039385,,,
2024-04-28,94,1871.921524599015,6129.782542258547,52.0,34,0.4987825680370472,2.657012092576998,0.2501575156369456,8040,,,,,,3580663,,,
2024-04-29,2,1643.2499642372131,151.52556502313445,,,0.41789788713001946,1.3250653471389757,0.27289910796757705,316,,,,,,,,,
2024-04-30,153,1940.629367280178,8369.866837794641,45.0,45,0.47858960771063386,1.6271874447377932,0.2501575156369456,12054,,,,,,5032479,,,
2024-05-01,1,1648.6008052243467,255.4522911194769,,,0.5199452119224505,1.2567892330437116,0.28426990413289277,555,,,,,,90551,,,
2024-05-02,140,1938.644038186781,7795.703658862452,45.0,45,0.5259767287042311,1.7902569366248382,0.2501575156369456,11121,,,,,,3035764,855367,,
2024-05-03,158,1982.4940664744856,8318.740040370642,40.0,40,0.4984431005786612,2.2258054778779126,0.25216788265168644,12027,,,,,,5740753,,,
2024-05-04,,1657.9424253974207,110.5241387268687,,,0.33099586748028675,0.3411238888407031,0.27289910796757705,241,,,,,,248637,,,
2024-05-05,16,1671.733391784319,699.6448738121762,1.0,1,0.5710526505318657,1.3020092989928407,0.2501575156369456,1111,,,,,,308683,75789,,
2024-05-06,174,1991.7828351630474,9353.703097834425,50.0,50,0.6208731499007192,1.6150999537249195,0.24500501907202082,13446,,,,,,5608104,126775,,
2024-05-07,7,1670.3260862082857,473.72016777226736,2.0,2,0.32496730863335815,1.725797908603656,0.2501575156369456,731,,,,,,458202,,,
2024-05-08,153,1879.564103044775,7753.35423356852,38.0,38,0.579987729418073,1.8386137267952076,0.2518856328237645,11402,,,,,,3993320,,,
2024-05-09,166,1905.6154484061599,9087.517235085126,51.0,51,0.4948545665214265,1.6903098298706118,0.24665363541882251,12913,,,,,,4439823,,,
2024-05-10,2,1643.2499642372131,100.29042217808457,,,0.34112387234555963,0.3411238882548568,0.3411238631275441,266,,,,,,,,,
2024-05-11,13,1668.6964391737886,723.4437684145815,3.0,3,0.406771833179488,2.201061035719991,0.2956407002982085,1167,73.0,73.0,73.0,,,451940,,,
2024-05-12,15,1786.353058757444,792.772839481316,6.0,6,0.6040393116568297,1.4540640028883332,0.2501575156369456,1396,75.0,75.0,75.0,,,701848,,379000,
2024-05-13,12,1653.2499642372134,616.0261588079176,2.0,2,0.38337377111077225,1.55254416885144,0.2615283118022613,967,,,,,,,,,
2024-05-14,3,1666.9976132961237,237.42222393179205,,,0.3052059291516583,0.3411238919456886,0.2501575156369456,429,,,,,,229006,,,
2024-05-15,1,1653.2499642372131,165.78620809030306,,,0.3068054554082803,0.4142511213319788,0.2501575156369456,321,,,,,,,,,
2024-05-16,3,1659.68351533192,212.86130421471012,,,0.3406426970723312,0.34112389839450485,0.25357241110596024,413,,,,,,107169,,,
2024-05-17,3,1653.2499642372131,266.7588780383066,,,0.320463033979574,0.45965051750494657,0.2501575156369456,594,,,,,,,,,
2024-05-18,2,1653.249964237213,174.8229832737287,,,0.46675035739404386,1.5951032392848485,0.28426990413289277,353,,,,,,,,,
2024-05-19,2,1653.2499642372134,163.92929769483328,,,0.33762453980180723,0.34112389839450485,0.30701149646352416,327,,,,,,,,,
2024-05-20,2,1664.372361376981,86.57986644782991,,,0.3302505240100606,0.3411238663791075,0.2956407002982085,172,,,,,,185275,,,
2024-05-21,,1656.078724057065,105.06615656751717,,,0.33007303029986923,0.34112389327639675,0.2956407002982085,263,,,,,,47121,,,
2024-05-22,119,1962.3603357339923,6811.645434465803,45.0,45,0.5242229531370349,1.588590836481013,0.2501575156369456,9550,,,,,,5149110,,,
2024-05-23,,1653.2499642372131,51.85083051383964,,,0.30701148974600795,0.34112387152443885,0.27289910796757705,170,,,,,,,,,
2024-05-24,106,1936.2440999706066,6292.416768540113,49.0,49,0.6755540691937589,1.4975658372183023,0.27289910796757705,8817,,,,,,4714069,,,
2024-05-25,11,1660.9889074560824,573.8028952711313,1.0,1,0.32350647449240333,1.3122939529697497,0.27289910796757705,901,,,,,,128914,,,
2024-05-26,8,1674.6088631060934,421.38970877318786,,,0.403459392163972,1.4563061756549383,0.27289910796757705,766,,,,,,355793,,,
2024-05-27,9,1687.3375679407898,111.88863426670659,8.0,8,0.33822435594251365,0.3411238733157764,0.2501575156369456,257,,,,530972,,,,,
2024-05-28,92,1929.7676963307076,5794.865748403211,41.0,41,0.501319615370061,1.6734192961768355,0.2501575156369456,8054,,,,,,4606186,,,
2024-05-29,8,1658.512717490388,421.59882106719755,,,0.345831955141059,1.4170250827507869,0.2956407002982085,655,,,,,,87667,,,
2024-05-30,93,1888.8489535955364,5706.29842530136,41.0,41,0.4412220845635063,1.556341080872835,0.2501575156369456,8014,,,,,,3924568,,,
2024-05-31,101,1892.8903494554606,5977.544354478606,34.0,34,0.5525764791703534,1.7047668141699672,0.2501575156369456,8477,,,,,,3991890,,,
2024-06-01,13,1673.7501942229528,617.8697036919506,1.0,1,0.377184637624002,1.3388148903316857,0.2956407002982085,1013,,,,,,341490,,,
2024-06-02,,1653.2499642372131,122.12235081549073,,,0.3025228298166572,0.34112387996931626,0.2501575156369456,326,,,,,,,,,
2024-06-03,6,1653.249964237213,251.74942710008986,,,0.339181485021377,0.3411238878226751,0.2613324897002983,447,,,,,,,,,
2024-06-04,16,1658.787840441485,753.8745455043362,1.0,1,0.3611912223572895,1.6969077449414676,0.2501575156369456,1123,,,,,,92249,,,
2024-06-05,7,1658.667476624104,253.79617040984667,,,0.32349328934901056,0.8694167983185386,0.27289910796757705,500,,,,,,90244,,,
2024-06-06,27,1704.2898657986257,1790.36924041132,11.0,11,0.36518489980343605,1.5700570844891595,0.27289910796757705,2551,,,,,,850214,,,
2024-06-07,4,1657.831053149008,196.48735773665547,,,0.3227131067802461,0.8234732334107979,0.2615283118022613,495,,,,,,76311,,,
2024-06-08,8,1656.862319522537,396.38268635098837,,,0.33076353469226066,1.383804128726776,0.2615283118022613,687,,,,,,60174,,,
2024-06-09,3,1670.156908367097,172.60868578949248,,,0.32416673213066005,0.48611013717727103,0.2615283118022613,266,,,,,,281633,,,
2024-06-10,8,1660.4717932800634,339.07714164971446,,,0.38799655854728937,0.9394729434973427,0.3183822926288399,567,,,,,,120300,,,
2024-06-11,,1653.2499642372134,47.07509612440704,,,0.38233737701341025,0.5678565349098725,0.2501575156369456,165,,,,,,,,,
2024-06-12,5,1653.2499642372134,236.73997616187313,,,0.32982241329466955,0.5340844804630187,0.28426990413289277,397,,,,,,,,,
2024-06-13,22,1687.027105947853,1192.5464605320656,5.0,4,0.35289002010142745,2.215227843235544,0.3411238500283891,1756,,,,,,562654,,,
2024-06-14,17,1683.6566860035814,923.7230687364848,3.0,3,0.6850420283890151,1.4729626116606835,0.2501575156369456,1545,,,,,,506510,,,
2024-06-15,10,1671.6163421647757,438.0251077821427,1.0,1,0.3133658136149084,1.3906297291221625,0.27289910796757705,736,,,,,,305944,,,
2024-06-16,17,1694.751041488951,794.308046521266,1.0,1,0.3793207361657731,1.9914882833212761,0.2501575156369456,1306,,,,,,691317,,,
2024-06-17,14,1653.2499642372127,831.6944512197153,2.0,2,0.30945273498029374,1.901244640875188,0.24904317405617254,1283,,,,,,,,,
2024-06-18,2,1661.750651335756,195.80510996673652,,,0.31999278848833257,0.5607267711780365,0.2615283118022613,430,,,,,,141603,,,
2024-06-19,11,1653.249964237213,470.47190076320464,,,0.3095492888717343,1.742460914075408,0.24877072406578354,850,,,,,,,,,
2024-06-20,9,1659.8885240283566,346.58186711882286,,,0.3379073101403116,0.7412085680775499,0.27289910796757705,593,,,,,,110584,,,
2024-06-21,146,2017.1901260947602,7360.033033806488,29.0,29,0.5241235921754753,1.955415374783833,0.24949211674354863,10410,,,,,,5882004,78830,,
2024-06-22,5,1656.0735012879315,161.01047370087045,,,0.38185965057801785,0.8025624394632055,0.3183822926288399,329,,,,,,47034,,,
2024-06-23,28,1694.682754893663,1335.0608190748903,8.0,8,0.3237168967485554,1.575056402233519,0.2615283118022613,1968,,,,,,690180,,,
2024-06-24,18,1683.5153148905538,844.4804879763291,4.0,3,0.36642388061950826,2.148253399000086,0.3411238640008212,1187,,,,,,504103,,,
2024-06-25,1,1653.2499642372131,133.0383151341938,,,0.3395564983480791,0.3411238721798063,0.2615283118022613,301,,,,,,,,,
2024-06-26,14,1673.3475580536356,756.892286938441,3.0,3,0.4040365724521945,1.9961990374920937,0.2501575156369456,1087,,,,,,331271,,,
2024-06-27,2,1653.249964237213,225.1336994030889,,,0.3083397337960389,0.5258100830339567,0.25001220288733383,529,,,,,,,,,
2024-06-28,15,1670.88030813835,580.9315059913396,,,0.41490532000673147,1.3774271328959866,0.27289910796757705,937,,,,,,293683,,,
2024-06-29,72,1789.6987620974362,4221.998798362012,29.0,29,0.4400636106186686,1.622187586417378,0.25640112872899246,5900,,,,,,2272941,,,
2024-06-30,35,1720.6001894311785,1394.1599579504461,4.0,4,0.3739197379620372,1.6389291689888947,0.24818260384783059,2044,,,,,,1121909,,,
2024-07-01,141,1906.6610756370553,7197.638051313401,32.0,32,0.5921881292420493,1.8953450659181728,0.2501575156369456,10305,,,,,,4221278,,,
2024-07-02,25,1684.388710924243,1366.7966664577484,4.0,4,0.3418487774713963,1.8064632863032017,0.27199991914094146,1961,,,,,,518704,,,
